MS SubClass,Lot Frontage,Lot Area,Street,Lot Shape,Land Slope,Overall Qual,Overall Cond,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,2nd Flr SF,Low Qual Fin SF,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice,EQ_EC,BQ_BC
20,70.0,8400,1,4,3,6,3,1957,0.0,3,3,3,3,1,5,189.0,3,661.0,628.0,1478.0,4,0,0,1.0,0.0,1,1,3,1,6,2,1957.0,442.0,3,3,114,0,0,0,216,0,0,6,2009,156500,9,9
60,90.0,11250,1,4,3,7,5,1996,0.0,4,4,4,4,3,6,685.0,1,0.0,245.0,930.0,5,1045,0,1.0,0.0,2,1,4,1,8,1,1995.0,610.0,3,3,275,170,0,0,0,0,0,7,2006,237000,16,16
20,70.0,7535,1,3,3,5,7,1985,0.0,3,3,3,3,1,4,111.0,2,279.0,522.0,912.0,2,0,0,0.0,1.0,1,0,2,1,5,0,1958.0,297.0,3,3,12,285,0,0,0,0,480,6,2007,120000,9,9
20,88.0,12216,1,3,3,6,5,2005,0.0,3,3,4,3,3,6,918.0,1,0.0,408.0,1326.0,5,0,0,1.0,0.0,2,0,3,1,6,0,2005.0,388.0,3,3,120,23,0,0,0,0,2000,6,2007,203000,9,12
120,30.0,3701,1,3,3,8,5,1987,0.0,3,3,4,3,1,1,0.0,1,0.0,1191.0,1191.0,3,0,0,0.0,0.0,2,0,2,1,5,0,1987.0,461.0,3,3,120,70,0,0,0,0,0,8,2006,130000,9,12
60,80.0,9760,1,4,2,6,6,1964,360.0,3,3,3,3,4,6,674.0,2,106.0,0.0,780.0,3,813,0,1.0,0.0,1,1,4,1,7,0,1964.0,442.0,3,3,328,128,0,0,189,0,0,6,2008,167900,9,9
190,60.0,9873,1,4,3,4,5,1970,160.0,3,3,3,3,3,5,789.0,1,0.0,171.0,960.0,3,0,0,1.0,0.0,1,0,3,1,6,0,1970.0,576.0,3,3,0,288,0,0,0,0,0,5,2006,129000,9,9
20,72.0,10011,1,3,3,5,6,1996,64.0,3,3,3,3,1,4,360.0,1,0.0,710.0,1070.0,3,0,0,0.0,1.0,1,0,2,1,6,1,1957.0,447.0,3,3,0,0,0,0,0,0,0,5,2006,134450,9,9
160,36.0,2448,1,4,3,7,5,2004,106.0,4,3,4,3,1,6,573.0,1,0.0,191.0,764.0,5,862,0,1.0,0.0,2,1,2,1,6,0,2003.0,474.0,3,3,0,27,0,0,0,0,0,10,2008,154000,12,12
20,73.0,7100,1,3,3,5,7,1957,0.0,3,3,3,3,1,6,708.0,1,0.0,108.0,816.0,3,0,0,1.0,0.0,1,0,2,1,5,0,1957.0,308.0,3,3,0,0,0,0,0,0,0,7,2006,129900,9,9
160,36.0,2592,1,4,3,5,3,1976,0.0,3,3,4,3,1,3,129.0,4,232.0,175.0,536.0,3,576,0,0.0,0.0,1,1,3,1,4,0,1976.0,336.0,3,3,182,0,0,0,0,0,0,4,2010,85000,9,12
160,24.0,2289,1,4,3,6,6,1978,0.0,3,3,3,3,1,5,311.0,1,0.0,544.0,855.0,3,586,0,0.0,0.0,2,1,3,1,7,1,1978.0,440.0,3,3,28,0,0,0,0,0,0,4,2009,148500,9,9
190,60.0,12180,1,4,3,4,4,1950,0.0,3,2,4,3,1,4,348.0,1,0.0,324.0,672.0,2,252,0,1.0,0.0,1,0,2,1,5,0,1941.0,280.0,3,3,0,0,0,0,0,0,0,7,2010,80000,6,12
20,68.0,8842,1,4,3,5,6,1954,0.0,3,4,2,3,1,1,0.0,1,0.0,381.0,381.0,5,0,0,0.0,0.0,1,0,3,1,6,0,1954.0,319.0,3,3,60,0,56,0,0,0,0,1,2010,155891,12,6
50,60.0,8850,1,4,3,6,7,1950,0.0,3,4,3,3,1,1,0.0,1,0.0,768.0,768.0,5,624,0,0.0,0.0,1,0,3,1,7,0,1977.0,576.0,3,3,0,54,144,0,0,0,0,2,2007,165000,12,9
20,92.0,9215,1,4,3,7,5,2010,0.0,4,3,4,3,1,1,0.0,1,0.0,1218.0,1218.0,5,0,0,0.0,0.0,2,0,2,1,4,0,2009.0,676.0,3,3,0,136,0,0,0,0,0,4,2010,204500,12,12
70,79.0,9480,1,4,3,5,7,1995,224.0,3,3,3,3,1,2,386.0,1,0.0,342.0,728.0,5,756,0,0.0,0.0,1,1,3,1,7,2,1942.0,312.0,3,3,168,0,0,0,0,0,0,6,2007,146500,9,9
20,82.0,11880,1,3,3,7,5,1978,206.0,3,3,4,3,1,5,704.0,1,0.0,567.0,1271.0,3,0,0,0.0,0.0,2,0,3,1,7,1,1978.0,478.0,3,3,0,0,0,0,0,0,0,4,2009,157000,9,12
70,60.0,10800,1,4,3,7,7,1999,0.0,3,3,3,3,2,1,0.0,1,0.0,1313.0,1313.0,4,1182,0,0.0,0.0,2,0,5,1,10,1,1950.0,342.0,3,2,0,299,0,0,0,0,0,12,2008,184000,9,9
60,96.0,10542,1,4,3,7,5,1994,651.0,4,3,4,3,4,6,1173.0,1,0.0,138.0,1311.0,5,1093,0,1.0,0.0,2,1,3,1,9,1,1993.0,983.0,3,3,250,154,216,0,0,0,0,8,2008,341000,12,12
160,21.0,1680,1,4,3,6,5,1971,504.0,3,3,3,3,1,3,156.0,1,0.0,327.0,483.0,3,504,0,0.0,0.0,1,1,2,1,5,0,1971.0,264.0,3,3,275,0,0,0,0,0,0,2,2010,96000,9,9
20,80.0,8546,1,4,3,4,5,2004,0.0,3,3,4,3,1,1,0.0,1,0.0,1121.0,1121.0,5,0,0,0.0,0.0,2,0,2,1,5,0,2003.0,440.0,3,3,132,64,0,0,0,0,0,3,2010,140000,9,12
20,90.0,7407,1,4,3,6,7,1996,0.0,3,3,3,3,1,6,600.0,1,0.0,312.0,912.0,3,0,0,1.0,0.0,1,0,2,1,6,0,1957.0,923.0,3,3,0,158,158,0,0,0,0,4,2010,149700,9,9
20,78.0,10140,1,4,3,5,6,1975,0.0,3,3,4,3,1,5,788.0,1,0.0,268.0,1056.0,5,0,0,1.0,0.0,1,1,3,1,6,0,1975.0,495.0,3,3,0,88,0,0,0,0,0,7,2006,153500,9,12
60,65.0,8158,1,4,3,7,5,2003,252.0,4,3,4,3,1,6,550.0,1,0.0,334.0,884.0,5,884,0,1.0,0.0,2,1,3,1,8,0,2003.0,543.0,3,3,0,63,0,0,0,0,0,7,2008,224900,12,12
20,62.0,7500,1,4,3,7,5,2005,0.0,4,3,4,3,1,1,0.0,1,0.0,1257.0,1257.0,5,0,0,0.0,0.0,2,0,3,1,6,1,2005.0,453.0,3,3,38,144,0,0,0,0,0,4,2006,176000,12,12
50,85.0,10678,1,4,3,8,5,2000,337.0,4,3,4,3,1,6,700.0,1,0.0,983.0,1683.0,5,743,0,0.0,0.0,2,1,4,1,9,1,1992.0,541.0,3,3,0,33,0,0,0,0,0,4,2007,285000,12,12
20,49.0,15256,1,3,3,8,5,2007,84.0,4,3,4,3,4,6,929.0,1,0.0,556.0,1485.0,5,0,0,1.0,0.0,2,0,3,1,6,0,2007.0,754.0,3,3,168,160,0,0,0,0,0,8,2007,282922,12,12
60,88.0,14200,1,4,3,7,6,1966,309.0,3,3,3,3,1,3,445.0,1,0.0,479.0,924.0,5,941,0,0.0,0.0,2,1,4,1,8,2,1966.0,487.0,3,3,105,66,0,0,0,0,0,5,2006,226000,9,9
60,82.0,12438,1,3,3,8,5,2006,466.0,5,3,5,4,1,1,0.0,1,0.0,1234.0,1234.0,5,1312,0,0.0,0.0,2,1,4,1,10,1,2006.0,666.0,3,3,324,100,0,0,0,0,0,7,2006,361919,15,20
60,59.0,16023,1,3,3,9,5,2006,600.0,4,5,5,3,4,6,1218.0,1,0.0,180.0,1398.0,5,1384,0,1.0,0.0,3,1,3,1,11,1,2005.0,670.0,3,3,182,37,0,0,0,0,0,3,2006,457347,20,15
20,155.0,20064,1,3,1,8,6,1976,0.0,4,3,4,4,4,2,51.0,6,915.0,0.0,966.0,5,0,0,2.0,0.0,0,1,0,1,5,2,1976.0,529.0,3,3,646,0,0,0,0,0,0,5,2007,279000,12,16
20,80.0,10400,1,4,3,7,5,1976,189.0,3,3,4,3,1,1,0.0,1,0.0,1090.0,1090.0,3,0,0,0.0,0.0,2,0,3,1,6,1,1976.0,479.0,3,3,0,0,0,0,0,0,0,6,2009,152000,9,12
90,91.0,11643,1,4,3,5,5,1969,368.0,3,3,3,3,1,2,500.0,1,0.0,748.0,1248.0,3,1296,0,1.0,1.0,2,2,6,2,12,0,1969.0,968.0,3,3,0,0,0,0,0,0,0,8,2009,200000,9,9
20,78.0,11645,1,4,3,8,5,2006,198.0,4,3,5,3,4,6,1122.0,1,0.0,448.0,1570.0,5,0,0,1.0,0.0,2,1,2,1,6,0,2005.0,754.0,3,3,176,80,0,0,0,0,0,8,2006,294900,12,15
20,61.0,7328,1,4,3,7,5,2009,140.0,4,3,4,3,1,1,0.0,1,0.0,1450.0,1450.0,5,0,0,0.0,0.0,2,0,2,1,6,0,2008.0,788.0,3,3,0,93,0,0,0,0,0,2,2009,224243,12,12
50,72.0,7822,1,4,3,6,3,1950,0.0,3,2,2,2,1,1,0.0,1,0.0,832.0,832.0,3,492,0,0.0,0.0,2,0,3,1,7,0,1974.0,528.0,3,3,0,0,208,0,0,0,0,5,2006,92000,6,4
60,65.0,9018,1,3,3,7,5,2007,0.0,4,3,4,3,3,1,0.0,1,0.0,728.0,728.0,5,728,0,0.0,0.0,2,1,3,1,8,1,2007.0,400.0,3,3,100,24,0,0,0,0,0,7,2007,179540,12,12
20,103.0,13472,1,4,3,10,5,2003,922.0,5,3,5,3,4,6,56.0,1,0.0,2336.0,2392.0,5,0,0,0.0,0.0,2,0,3,1,8,1,2003.0,968.0,3,3,248,105,0,0,0,0,0,6,2009,386250,15,15
60,85.0,11003,1,4,3,10,5,2008,160.0,5,3,5,3,3,6,765.0,1,0.0,252.0,1017.0,5,981,0,1.0,0.0,2,1,3,1,10,1,2008.0,812.0,3,3,168,52,0,0,0,0,0,4,2009,310000,15,15
60,83.0,10790,1,4,3,7,5,1998,275.0,4,3,4,3,1,1,0.0,1,0.0,1066.0,1066.0,5,1277,0,0.0,0.0,2,1,4,1,8,1,1998.0,600.0,3,3,120,38,0,0,0,0,0,5,2007,252000,12,12
75,53.0,7128,1,4,3,7,5,1950,0.0,3,4,3,3,1,3,364.0,1,0.0,554.0,918.0,4,728,0,0.0,0.0,2,0,4,1,7,2,1941.0,240.0,3,3,0,0,0,0,126,0,0,8,2007,164000,12,9
60,64.0,7713,1,4,3,7,5,2007,16.0,4,3,4,3,1,1,0.0,1,0.0,728.0,728.0,5,728,0,0.0,0.0,2,1,3,1,7,0,2007.0,400.0,3,3,100,24,0,0,0,0,0,7,2007,177594,12,12
50,52.0,6240,1,4,3,5,7,1980,0.0,3,3,3,2,1,3,276.0,1,0.0,252.0,528.0,4,492,0,0.0,0.0,1,0,2,1,5,0,1979.0,624.0,3,3,306,0,32,0,0,0,0,5,2010,123900,9,6
70,86.0,22420,1,3,3,6,6,1950,0.0,3,3,4,3,1,4,1128.0,1,0.0,242.0,1370.0,3,1254,0,1.0,0.0,2,1,4,1,10,1,1918.0,864.0,3,3,0,0,0,0,0,0,0,11,2007,239000,9,12
20,85.0,15300,1,4,3,5,5,1977,0.0,3,3,3,3,1,3,42.0,1,0.0,1026.0,1068.0,3,0,0,1.0,0.0,1,0,2,1,7,1,1965.0,528.0,3,3,0,0,0,0,0,0,0,6,2010,169000,9,9
85,72.0,9360,1,4,3,6,7,1977,0.0,3,3,4,3,3,6,841.0,2,116.0,0.0,957.0,3,0,0,1.0,0.0,1,1,2,1,5,2,1977.0,541.0,3,3,302,39,0,0,120,0,0,11,2009,173000,9,12
20,81.0,9260,1,4,3,7,5,2007,0.0,4,3,4,3,2,1,0.0,1,0.0,1162.0,1162.0,5,0,0,0.0,0.0,2,0,3,1,6,0,2007.0,483.0,3,3,0,32,0,0,0,0,0,3,2008,170000,12,12
20,94.0,9239,1,4,3,5,8,2003,0.0,3,4,3,3,1,6,634.0,1,0.0,326.0,960.0,5,0,0,1.0,0.0,1,0,3,1,6,0,1963.0,300.0,3,3,168,0,0,0,0,0,0,5,2008,144900,12,9
20,60.0,10044,1,3,3,5,6,1968,0.0,3,3,4,3,4,5,1070.0,1,0.0,126.0,1196.0,3,0,0,1.0,0.0,1,0,3,1,6,0,1968.0,336.0,3,3,257,0,168,0,0,0,0,6,2010,144000,9,12
120,43.0,3182,1,4,3,8,5,2005,16.0,4,3,4,3,1,6,24.0,1,0.0,1232.0,1256.0,5,0,0,0.0,0.0,2,0,2,1,6,1,2004.0,430.0,3,3,146,20,0,0,144,0,0,4,2010,192000,12,12
20,60.0,7626,1,4,3,5,8,2005,0.0,4,3,3,3,1,6,931.0,1,0.0,100.0,1031.0,4,0,0,1.0,0.0,1,0,2,1,5,0,1952.0,230.0,3,3,0,0,0,0,0,0,0,3,2009,145500,12,9
50,60.0,7008,1,4,3,4,8,1998,0.0,3,4,2,2,1,1,0.0,1,0.0,448.0,448.0,5,272,0,0.0,0.0,1,0,1,1,5,0,1900.0,280.0,2,3,0,0,70,0,0,0,0,3,2006,86900,12,4
20,128.0,12160,1,4,3,6,4,1953,90.0,3,3,3,3,1,4,1024.0,1,0.0,481.0,1505.0,5,0,0,1.0,0.0,1,0,2,1,6,1,1953.0,505.0,3,3,0,0,0,162,0,0,0,2,2009,149500,9,9
30,50.0,6305,1,4,3,5,7,1950,0.0,3,4,2,2,1,1,0.0,1,0.0,920.0,920.0,5,0,0,0.0,0.0,1,0,2,1,5,1,1938.0,240.0,2,3,0,0,0,0,0,0,0,6,2007,119750,12,4
60,68.0,8846,1,4,3,6,5,2006,0.0,3,3,4,3,1,1,0.0,1,0.0,750.0,750.0,5,750,0,0.0,0.0,2,1,3,1,6,0,2005.0,564.0,3,3,0,35,0,0,0,0,0,8,2006,173900,9,12
160,68.0,13108,1,3,3,8,5,1994,0.0,4,3,4,3,1,1,0.0,1,0.0,2062.0,2062.0,5,608,0,0.0,0.0,2,1,4,1,9,0,1994.0,618.0,3,3,168,12,0,0,0,0,0,12,2006,270000,12,12
80,62.0,7750,1,4,3,7,5,2000,0.0,3,3,4,3,1,1,0.0,1,0.0,384.0,384.0,5,656,0,0.0,0.0,2,1,3,1,7,1,1999.0,400.0,3,3,0,0,0,0,0,0,0,3,2009,156000,9,12
20,60.0,12450,1,4,3,5,5,2004,0.0,3,3,4,3,1,6,836.0,1,0.0,278.0,1114.0,5,0,0,1.0,0.0,2,0,3,1,6,0,2004.0,576.0,3,3,0,42,0,0,0,0,0,6,2009,153000,9,12
60,77.0,11198,1,3,3,9,5,2007,245.0,4,3,4,4,1,1,0.0,1,0.0,1122.0,1122.0,5,1370,0,0.0,0.0,2,1,4,1,11,1,2005.0,656.0,3,3,144,39,0,0,0,0,0,6,2008,325000,12,16
190,79.0,6221,1,3,3,5,5,1950,0.0,3,3,3,2,1,2,533.0,1,0.0,195.0,728.0,5,595,0,0.0,0.0,2,0,3,1,5,0,1966.0,528.0,3,3,0,0,0,0,144,0,0,10,2007,140000,9,6
80,120.0,13200,1,4,3,6,6,1963,234.0,3,3,3,3,1,4,375.0,1,0.0,366.0,741.0,2,797,0,0.0,0.0,3,0,5,1,9,1,1963.0,658.0,3,3,0,110,0,0,0,0,0,4,2007,202500,9,9
120,65.0,8769,1,4,3,9,5,2008,766.0,5,3,5,3,1,6,1540.0,1,0.0,162.0,1702.0,5,0,0,1.0,0.0,1,1,1,1,7,1,2008.0,1052.0,3,3,0,72,0,0,224,0,0,10,2008,367294,15,15
80,85.0,10200,1,4,3,6,5,1989,219.0,4,3,4,3,3,6,783.0,1,0.0,678.0,1461.0,5,0,0,1.0,0.0,2,0,3,1,5,1,1988.0,600.0,3,3,224,0,0,0,0,0,0,8,2008,175000,12,12
70,60.0,9550,1,3,3,7,5,1970,0.0,3,3,3,4,1,5,216.0,1,0.0,540.0,756.0,4,756,0,1.0,0.0,1,0,3,1,7,1,1998.0,642.0,3,3,0,35,272,0,0,0,0,2,2006,140000,9,12
20,42.0,10331,1,4,3,7,7,1985,0.0,3,3,4,3,1,5,215.0,4,80.0,970.0,1265.0,4,0,0,0.0,1.0,2,0,3,1,6,0,1985.0,528.0,3,3,232,0,0,0,0,0,0,7,2007,174000,9,12
80,59.0,9587,1,3,3,7,5,2005,182.0,4,3,4,3,4,6,655.0,1,0.0,201.0,856.0,5,0,0,1.0,0.0,2,0,2,1,5,0,2005.0,400.0,3,3,212,0,0,0,0,0,0,7,2008,190000,12,12
60,100.0,13000,1,4,3,6,6,1968,576.0,3,4,4,3,1,3,448.0,1,0.0,448.0,896.0,3,960,0,0.0,0.0,2,1,4,1,8,1,1968.0,509.0,3,3,0,72,0,0,252,0,0,6,2009,193500,12,12
20,75.0,8250,1,4,3,6,7,1964,260.0,3,3,4,3,1,3,787.0,1,0.0,305.0,1092.0,5,0,0,1.0,0.0,1,0,3,1,6,0,1964.0,504.0,3,4,0,0,0,0,0,0,0,7,2008,145000,9,12
50,81.0,8170,1,3,3,7,7,1950,270.0,4,4,3,3,1,5,526.0,1,0.0,496.0,1022.0,5,549,0,0.0,0.0,2,0,4,1,7,1,1963.0,451.0,3,3,0,0,0,0,0,0,0,2,2006,218000,16,9
20,89.0,10858,1,4,3,5,6,1952,150.0,3,4,3,3,2,2,40.0,1,0.0,1404.0,1444.0,5,0,0,1.0,0.0,1,0,2,1,6,1,1952.0,240.0,3,3,0,40,324,0,0,0,0,7,2006,146500,12,9
120,61.0,7577,1,3,3,6,5,2006,256.0,4,3,4,3,3,5,20.0,1,0.0,1342.0,1362.0,5,0,0,0.0,0.0,2,0,2,1,6,1,2005.0,460.0,3,3,192,28,0,0,0,0,0,6,2007,194700,12,12
20,62.0,7500,1,4,3,7,5,2008,210.0,4,3,4,3,1,6,902.0,1,0.0,316.0,1218.0,5,0,0,1.0,0.0,2,0,2,1,6,0,2008.0,462.0,3,3,168,168,0,0,0,0,0,4,2008,230348,12,12
30,51.0,6120,1,4,3,6,5,1950,0.0,3,3,2,2,1,5,960.0,1,0.0,164.0,1124.0,3,0,0,1.0,0.0,1,0,2,1,5,1,1923.0,288.0,3,3,0,0,128,0,0,0,0,3,2010,109500,9,4
20,69.0,23580,1,3,2,6,6,1979,0.0,3,3,4,3,4,6,776.0,1,0.0,849.0,1625.0,3,0,0,0.0,1.0,2,0,3,1,6,1,1979.0,576.0,3,3,136,28,0,0,0,0,0,9,2006,242500,9,12
160,44.0,5306,1,3,3,7,7,1987,0.0,4,4,4,4,1,6,495.0,3,215.0,354.0,1064.0,4,703,0,1.0,0.0,2,0,2,1,5,1,1987.0,504.0,4,3,441,35,0,0,0,0,0,6,2006,239000,16,16
20,70.0,8092,1,4,3,6,8,2000,176.0,3,4,3,3,1,5,824.0,1,0.0,226.0,1050.0,5,0,0,1.0,0.0,1,0,3,1,6,0,1954.0,286.0,3,3,0,0,0,0,0,0,0,6,2006,156000,12,9
20,77.0,8593,1,3,3,4,6,1957,0.0,3,3,3,3,1,3,288.0,1,0.0,619.0,907.0,5,0,0,0.0,0.0,1,0,3,1,5,0,1964.0,352.0,3,3,0,0,0,0,0,0,0,7,2008,109008,9,9
20,90.0,9900,1,4,3,5,5,1966,0.0,3,3,4,3,1,4,1059.0,1,0.0,150.0,1209.0,4,0,0,1.0,0.0,1,0,3,1,6,0,1966.0,504.0,3,3,0,0,120,0,0,0,0,4,2010,159000,9,12
70,50.0,4882,1,3,2,4,7,1950,0.0,3,3,3,3,1,3,120.0,1,0.0,228.0,348.0,3,453,0,0.0,0.0,1,0,2,1,5,0,1937.0,231.0,2,3,0,0,0,0,0,0,0,9,2008,87000,9,9
20,65.0,8772,1,4,3,7,5,2006,0.0,4,3,4,3,2,6,996.0,1,0.0,340.0,1336.0,5,0,0,1.0,0.0,2,0,3,1,6,0,2005.0,502.0,3,3,136,43,0,0,0,0,0,9,2006,198000,12,12
50,63.0,7628,1,4,3,4,6,1985,0.0,3,4,3,3,1,1,0.0,1,0.0,801.0,801.0,4,561,0,0.0,0.0,2,0,2,1,8,0,1958.0,440.0,3,3,187,0,0,0,0,0,0,5,2008,119164,12,9
60,71.0,8220,1,3,3,7,5,2001,647.0,4,3,4,3,3,6,544.0,1,0.0,438.0,982.0,5,884,0,0.0,0.0,2,1,3,1,8,1,2000.0,431.0,3,3,108,0,0,0,0,0,0,7,2008,226750,12,12
190,107.0,10615,1,3,2,3,5,1970,0.0,3,3,2,3,2,4,440.0,1,0.0,538.0,978.0,3,685,0,1.0,0.0,2,0,3,2,7,0,1920.0,420.0,2,2,0,74,0,0,0,0,0,8,2009,95000,9,6
50,50.0,6000,1,4,3,6,7,1950,0.0,3,3,3,3,1,3,300.0,1,0.0,480.0,780.0,3,636,0,0.0,0.0,1,1,3,1,6,0,1948.0,312.0,3,3,221,0,48,0,0,0,0,3,2010,139900,9,9
30,60.0,5400,1,4,3,4,7,2005,0.0,4,3,3,3,1,1,0.0,1,0.0,672.0,672.0,4,0,0,0.0,0.0,1,0,2,1,4,0,1997.0,308.0,3,3,88,108,0,0,0,0,0,7,2008,86900,12,9
20,68.0,9520,1,4,2,4,5,1953,115.0,3,3,4,3,1,3,767.0,1,0.0,144.0,911.0,3,0,0,0.0,0.0,1,0,2,1,5,0,1953.0,286.0,3,3,134,0,0,0,0,0,3000,5,2008,99000,9,12
120,50.0,8012,1,4,3,6,5,1992,0.0,4,3,4,3,1,6,430.0,1,0.0,1145.0,1575.0,4,0,0,1.0,0.0,2,0,2,1,5,0,1992.0,529.0,3,3,0,0,52,0,0,0,0,7,2007,179200,12,12
20,75.0,9000,1,4,3,5,6,1966,0.0,3,3,3,3,1,5,773.0,1,0.0,286.0,1059.0,4,0,0,1.0,0.0,1,0,3,1,6,0,1966.0,286.0,3,3,0,88,0,0,0,0,0,6,2006,142500,9,9
20,62.0,14299,1,4,3,4,3,1964,0.0,3,3,3,3,1,3,513.0,2,144.0,348.0,1005.0,3,0,0,1.0,0.0,1,0,3,1,5,0,1964.0,440.0,3,3,0,0,0,0,0,0,0,7,2007,115400,9,9
160,30.0,3180,1,4,3,7,5,2005,0.0,4,3,4,3,1,1,0.0,1,0.0,600.0,600.0,5,600,80,0.0,0.0,2,1,2,1,4,0,2005.0,480.0,3,3,0,166,0,0,0,0,0,4,2006,144152,12,12
60,112.0,16451,1,3,3,8,5,2003,221.0,4,3,5,3,4,1,0.0,1,0.0,1765.0,1765.0,5,886,0,0.0,0.0,2,1,4,1,9,1,2003.0,795.0,3,3,268,58,0,0,0,0,0,7,2008,370000,12,15
20,76.0,12887,1,4,3,5,7,1984,0.0,3,3,4,3,2,3,207.0,6,590.0,36.0,833.0,3,0,0,1.0,0.0,1,0,2,1,5,0,1984.0,495.0,3,3,431,0,0,0,0,0,0,4,2010,149900,9,12
60,105.0,15578,1,3,3,6,5,2006,0.0,4,3,4,3,1,1,0.0,1,0.0,728.0,728.0,4,728,0,0.0,0.0,2,1,3,1,8,0,2006.0,429.0,3,3,0,0,0,0,0,0,0,5,2006,172785,12,12
20,60.0,7200,1,4,3,5,8,2002,0.0,3,3,3,3,1,5,398.0,4,149.0,317.0,864.0,4,0,0,1.0,0.0,1,0,3,1,5,0,1980.0,720.0,3,3,194,0,0,0,0,0,0,7,2007,129000,9,9
20,48.0,17043,1,3,3,6,5,1998,0.0,3,4,4,2,1,1,0.0,1,0.0,1362.0,1362.0,3,0,0,0.0,0.0,2,0,3,1,7,1,1979.0,435.0,3,3,192,0,0,0,0,0,0,1,2009,181000,12,8
80,125.0,10000,1,4,3,5,6,1956,272.0,3,3,3,3,3,4,678.0,3,281.0,99.0,1058.0,5,0,0,1.0,0.0,1,0,3,1,6,1,1956.0,300.0,3,3,191,0,0,0,120,0,0,2,2006,148000,9,9
120,43.0,3182,1,4,3,7,5,2006,16.0,4,3,4,3,3,6,16.0,1,0.0,1357.0,1373.0,5,0,0,0.0,0.0,2,0,2,1,7,1,2005.0,430.0,3,3,143,20,0,0,0,0,0,5,2009,192500,12,12
160,24.0,1950,1,4,3,6,6,1980,0.0,3,4,4,3,1,2,81.0,6,612.0,23.0,716.0,3,840,0,1.0,0.0,2,1,3,1,6,1,1980.0,452.0,3,3,161,0,0,0,0,0,0,7,2008,151000,12,12
20,70.0,7700,1,4,3,5,5,1972,0.0,3,3,3,3,1,2,138.0,3,468.0,276.0,882.0,3,0,0,1.0,0.0,1,0,3,1,5,0,1980.0,461.0,3,3,96,0,0,0,0,0,0,3,2007,112500,9,9
30,98.0,8731,1,3,3,5,5,1950,0.0,3,2,3,3,1,4,645.0,1,0.0,270.0,915.0,3,0,0,0.0,0.0,1,0,3,1,6,1,1972.0,495.0,3,3,0,0,216,0,126,0,0,5,2007,144000,6,9
120,89.0,8232,1,3,3,9,5,2008,714.0,5,3,5,3,1,6,1204.0,1,0.0,596.0,1800.0,5,0,0,1.0,0.0,2,0,2,1,6,1,2008.0,944.0,3,3,210,0,0,0,0,0,0,6,2008,370967,15,15
160,24.0,2280,1,4,3,6,6,1975,0.0,3,3,3,3,1,5,514.0,1,0.0,341.0,855.0,3,601,0,0.0,0.0,2,1,3,1,6,1,1975.0,440.0,3,3,173,0,0,0,0,0,0,6,2010,149900,9,9
60,68.0,8935,1,3,3,7,5,2002,95.0,4,3,4,3,1,1,0.0,1,0.0,831.0,831.0,5,829,0,0.0,0.0,2,1,3,1,7,0,2002.0,493.0,3,3,144,68,0,0,0,0,0,7,2009,195000,12,12
20,113.0,13438,1,3,3,9,5,2008,246.0,5,3,5,3,4,6,1758.0,1,0.0,432.0,2190.0,5,0,0,1.0,0.0,2,0,3,1,9,1,2008.0,780.0,3,3,90,154,0,0,0,0,0,7,2009,410000,15,15
20,82.0,11070,1,4,3,5,5,1991,0.0,3,3,4,3,1,4,55.0,1,0.0,1527.0,1582.0,3,0,0,1.0,0.0,2,0,2,1,5,0,1991.0,672.0,3,3,0,0,0,0,0,0,0,4,2009,152000,9,12
60,65.0,7800,1,4,3,7,5,2005,172.0,4,3,4,3,1,1,0.0,1,0.0,891.0,891.0,5,795,0,0.0,0.0,2,1,3,1,8,0,2005.0,462.0,3,3,144,101,0,0,0,0,0,4,2006,184000,12,12
90,78.0,7060,1,4,3,7,5,1998,200.0,3,4,4,4,4,6,1309.0,1,0.0,35.0,1344.0,5,0,0,2.0,0.0,2,0,2,2,8,0,1997.0,784.0,3,3,0,0,0,0,0,0,0,11,2008,206300,12,16
50,60.0,8382,1,4,3,4,5,1956,0.0,3,3,3,3,1,1,0.0,1,0.0,832.0,832.0,3,505,0,0.0,0.0,1,0,3,1,5,0,1956.0,263.0,3,3,0,0,0,0,0,0,0,2,2010,108000,9,9
80,102.0,10192,1,3,3,7,6,1992,143.0,3,3,3,3,1,1,0.0,1,0.0,570.0,570.0,4,698,0,0.0,0.0,3,0,4,1,8,1,1968.0,487.0,3,3,0,98,0,0,0,0,0,9,2006,170000,9,9
120,24.0,2280,1,4,3,7,5,1975,0.0,3,3,4,3,1,5,435.0,2,622.0,0.0,1057.0,3,0,0,0.0,1.0,2,0,2,1,4,1,1975.0,440.0,3,3,0,27,0,0,0,0,0,8,2009,123000,9,12
